reviewId,userName,sentiment,content,score,at
936b6d76-83c8-476c-9804-0806b1f5c7de,Muhammad Fadilla,1,Banyak yang di cari pasti disuruh cek ke Web Ngapain aku download apk nya anjer lah kalau disuruh ke web juga,4,2024-12-21 20:00:59
485d5ff2-d65c-48ea-94b2-f05d1a2ac2a3,bebe tumoentoel,2,👍👍👍👍,5,2024-12-21 19:59:52
3eab4eb6-6c55-467f-840d-f047926f35e4,Indah Gabed,0,Silakan deskripsikan sendiri...,1,2024-12-21 19:59:23
2036cb8f-27bf-4ca6-964f-5192dd06a543,Hasan Basyori,1,"Dari Harga 6100 beli 3 ,58550 GX masalah?? Tapi di batalin system ,yang salah kita / System.....",1,2024-12-21 19:55:25
3512d642-7493-43d0-ae6e-5f1915d6b216,MUHAMMAD APUD MAULANA,2,good joob,5,2024-12-21 19:52:59
9ce07e42-6956-43f0-8e4e-fe4451cea4d6,Pili Suhandri,1,Menu bantuan Tokopedia care tidak bisa di akses sama sekali,1,2024-12-21 19:47:16
98dc03b1-611d-4a1e-94b5-16359c22f2b2,Kas Manto,2,promonya ok bgt....,5,2024-12-21 19:45:57
382f6225-2cb6-4349-a032-1c9d122c7456,stefindya an,1,"respon penjualnya buruk ekspedisinya juga buruk, kurir rekomendasinya juga tidak guna sama saja layanan konsumennya juga buruk sekali sama sekali tidak membantu",1,2024-12-21 19:23:38
64474001-90b2-4998-88b3-4df54687295d,Rose Mian9,1,Susah sekali hubungi cs nya. Ada kendala,2,2024-12-21 19:22:24
be3c8902-27e6-461b-a8cc-a9c605603597,Herry,2,kereeeeen brooooo mo,5,2024-12-21 19:20:58
1b295c50-69aa-45e0-acba-8612090abd4e,Sabel Mayka,1,👎🏿,1,2024-12-21 19:14:36
55cbd844-bef2-4d9c-8da7-a74270e85fae,dany darmawan,1,"Apaan belanja di batasin jadi 400pcs tiap transaksi,",1,2024-12-21 19:08:27
7d488f6f-50fd-40ec-8f70-53f92896ad8a,Alifia Nuriaisyah,1,Saya sebagai pengguna baru di tokopedia sangat kecewa emang sih di kasih bonus dapat produk2 murah karena discon nya cukup besar cuman untuk pelayanan pengirimannya sangat tidak amanah aku CO untuk pertama kalinya di tokopedia paketnya nyasar untung masih deket bisa saya ambil eh ke dua kalinya CO nyasar lagi sudah begitu jaraknya cukup jauh untung ada yang tahu rumahnya tapi setelah saya kesana ternyata tidak ada yang menerima paket saya.,2,2024-12-21 19:06:38
980acdf1-6f25-4f9f-b423-601f9b006063,Siti Lasiyah,2,Bagus,1,2024-12-21 19:03:56
92464225-c564-4cfe-9a6b-38a256858247,Alfarizky Robi,2,mantab,5,2024-12-21 19:02:34
a73617ae-f713-4c0d-9b38-44657a3cc186,Maryam Azmi Prastiyo,1,"Pengalaman saya di Tokopedia agak kurang memuaskan karena entah saya saja yang mengalami atau memang semua orang mengalami juga, jika setiap pesan sesuatu dari online store ini pengirimannnya begitu lama sekali, walaupun tidak mencapai estiminasi tapi tetap saja selama ini selalu lambat sekali, padahal kurirnya beda-beda tapi tetap lama.",4,2024-12-21 19:01:24
bc824c3e-03b1-4082-b950-3554df87e843,Aristiani Aristy,2,terimakasihhhh i like it,5,2024-12-21 18:58:02
0744b800-1a7a-4691-8911-cf4f13ecbbeb,Indah Sulistiani,2,mudah dan murah,5,2024-12-21 18:53:58
1b2cb297-43db-4a7d-a05b-0b7692870273,Mario Demar,1,"Tiap belanja pakai voucher selalu dibatalkan sistem, aneh. Lain kali kalau gamau niat ngasih voucher gausah nampilin",1,2024-12-21 18:27:56
eb540de0-0c25-4ace-9bbe-4bd435a86936,Moh Abdul Rochim,1,"Online shop ongkir termurah,tapi kwalitas pengirimannya amat sangat kurang",2,2024-12-21 18:21:38
a89c5d15-aa14-44d2-a277-fae09756c836,Ellkhuskhotimah Ellkhus,2,baik,5,2024-12-21 18:20:51
64ffe9f6-601d-4ee9-b179-1c759ad08778,KENZZO,1,Pengiriman lama,1,2024-12-21 18:14:48
d3f4ad60-5086-4d6e-9109-f6ed30702900,Ashar,2,bagus,4,2024-12-21 18:08:29
ccd3dc66-5f45-40aa-a585-193a5c972aec,Aris Qurniawan,1,"1. tidak bisa mengajukan komplain 2. pengiriman lama 3. masak toko dari Surabaya kok transit Sampek ke Ponorogo segala, sedangkan rumah saya di kabupaten Gresik. Mending uninstall saja ni apk. Enakan apk sbelah",1,2024-12-21 18:03:23
935f40d9-c647-4ed2-846b-689a86c601c5,Buya Dahak,1,Oke kalau cs /care nya cuek lagi gw bintang 1 lagi... (Orang panik minta tolong balesnya seabad),5,2024-12-21 17:49:05
2b1d74b1-95e5-4091-971b-e60cd4175ca4,wahid awan,2,"sangat membantu ,",5,2024-12-21 17:47:22
937cc69f-ee90-44cf-ad3c-688dd252ca47,Dahrip Siregar,2,mantap,5,2024-12-21 17:47:00
64c08d7a-31ad-43a6-98ca-0a32b475636d,Maya Marlina,2,terbaik,5,2024-12-21 17:44:35
9d581124-8f99-48be-9722-297c49f59a0a,dhea putri,1,Potongan admin setiap hari besar banget!,1,2024-12-21 17:37:19
61550777-095a-4a60-b5d1-e7776515aa24,Jalal udin,2,"tokopedia emang mantap sekali, pok e joss...",5,2024-12-21 17:36:44
538f6ef2-00cb-45aa-bc54-6683bfb77d48,15. Editya Putra,0,Tolong berikan pelanggan opsi untuk memilih jasa pengiriman barang. Banyak pelanggan Tokopedia merasa kesulitan karena pengiriman barang yang dilakukan selalu dipilih oleh Tokopedia sementara jasa pengiriman yang sering direkomendasikan Tokopedia justru memiliki pelayanan yang kurang baik dibeberapa daerah di Indonesia.,4,2024-12-21 17:35:20
81ab9ae1-dc0e-4dfc-9d73-9fbaa32bdd30,Kisanak,0,Tidak bisa menautkan nomor telepon alasan sudah di pakai.,2,2024-12-21 17:27:24
8d366311-d411-4101-97e0-078cb075327b,Bonar Aja,1,"Makin kesini makin tidak jelas tokopedia tolong dong jangan kerja sama sama idxpres tidak jelas lama nunggunya. Padahal barang sudah d daerah saya, kurir tidak ada konfirmasi lelet",1,2024-12-21 17:23:44
e5cf3579-b909-4c0b-a21e-9fd6933e18dc,Saridah,1,"TOKO ANEH MINIM GRATIS ONGKIR, MINIM YG BISA COD TAIK",1,2024-12-21 16:57:18
bcea85e7-4a69-44d2-84a1-9392a21b815e,Parisman parisman,0,𝑨𝒑𝒂𝒌𝒂𝒉 𝒃𝒊𝒔𝒂 𝒔𝒂𝒎𝒑𝒂𝒊 𝒅𝒊 𝒌𝒆𝒄𝒂𝒎𝒂𝒕𝒂𝒏 𝑷𝒆𝒍𝒂𝒏𝒈𝒊𝒓𝒂𝒏,5,2024-12-21 16:49:26
0fecb2a3-e1e8-4031-861b-bb936379dce0,Khoiru Rakhman,2,Maen,5,2024-12-21 16:48:22
705a35d2-fdcb-438a-94e8-5943373ea095,Natik,2,"Terimakasih banyak min, buat semua penawaran nya aku sangat menyukai nya.",5,2024-12-21 16:46:59
b0467a41-b2f3-496f-8305-ede7016a6189,sion lanaaufa,1,Terburuk,1,2024-12-21 16:38:12
749a4d5e-00cd-4233-af9e-194616d34e0d,sutri amanah,0,Fitur Diskusi kenapa di hilangkan ya?,3,2024-12-21 16:33:21
4119472e-14de-4219-a29d-4612fd08f135,Rskii Safety,2,boleh juga ini akan menjadi tokped terbaik dimasa ini dan menjadi terbaik dari yang terbaik,5,2024-12-21 16:26:14
42c06e65-9253-4994-8750-1b2a15561d10,zdan wy,0,zidane,5,2024-12-21 16:24:59
6be45454-aa49-4aa3-977c-af2719a8c726,Ly,1,"min kok bisa alamat tidak ditemukan oleh kurir,padahal alamatnya sudah jelas saya taruh tapi kurir tidak dapat menemukan alamat saya,apa saya boleh minta nomor wa kurirnya biar saya kasih alamat yang jelas?",3,2024-12-21 16:20:03
02e839dc-3514-4cae-87d8-8a1d3133666e,Arnol Sinto tiba,2,terima kasih sangat membantu,5,2024-12-21 16:16:37
f2539087-39ef-4da2-8cec-2136d45ae070,Zainal Fanani,1,Tolong buat expedisi sendiri biar cepet j&t terlalu lama,5,2024-12-21 16:05:07
2e5dae14-d79f-4bae-8c46-35f8532b1a13,Ryo Lesmana,2,"Aplikasi bagus, user friendly. Diskon banyak...",5,2024-12-21 16:04:31
d96b37b7-722a-448c-9851-afe4f7f61f60,Mujiono Mujiono,2,bagus,5,2024-12-21 15:45:02
bce23d3e-8dcc-4caa-902d-62ac51834500,Dwi Hartono,1,Pengembalian refund terlalu lama,1,2024-12-21 15:40:38
bc4a3e49-6a47-4ca6-b10a-eccc0394dd5e,SURI PERTAMI AZZAHRA,2,sangat membantu dan sangat memudahkan..,5,2024-12-21 15:39:39
d93655f9-70a8-4eca-b216-9424cd044b91,Uchay Hendro,0,"Aplikasinya mantap,kalau bisa jangan di update melulu terima-kasih.",5,2024-12-21 15:30:23
011b4552-c039-4c7e-bb78-c0c8e2869e12,Bayu Nugroho,1,berbelanja yang sangat menjengkelkan!!!!!!!!!!!,1,2024-12-21 15:28:17
36d4e3a9-7339-4918-931d-4337c695d63a,agus karisma,0,"praktis ,yg umur nya masih muda",5,2024-12-21 15:19:43
e0f35dbb-7119-41b0-a797-fd29eb0a4fb7,Hadi Nuha,2,"semoga bisa lebih banyak harga promo dan gratis ongkir dengan produk"" berkualitas semoga tetap lancar jaya dalam permudah konsumen bertransaksi olshop sukses slalu tuk Tokped",5,2024-12-21 15:17:10
c3845eda-765f-4c46-8c87-0710f9b4c262,Sandi Abah,0,Kenapa ya Tokopedia tidak sediakan Qris.,1,2024-12-21 15:02:54
ccfbc4fe-4dd4-430e-bfb3-98b52267af85,Ayu Ratihningsih Wijaya,1,parahh 👎👎👎,1,2024-12-21 15:00:42
eaf6083a-8eba-49f1-8a2e-bfab110db4c4,Alesa 123,1,"Ini gajelas bgtt dah sudah 2× pesan disini malah di batalin sama system nyaa, yang satu lgi di perjalanan tiba tiba di refund, di apk yang lain bner bner tidak seperti yang ini tidak jelas",1,2024-12-21 14:58:30
f98346f4-964d-4620-be49-21248f74e975,Nur Alim Muslim,1,Spesies kumbang,4,2024-12-21 14:57:02
eb313395-aabc-4d60-8b72-3f980a13d304,Brotherhood,1,Tokopedia makin kesini makin ngaco Banyak seller yang menjual barang tidak sesuai pesanan masih di biarkan online,1,2024-12-21 14:49:56
c9dc7c34-ef2f-4204-b809-66166a7dfaa8,Enrique Iglasias,1,Dih saya tidak bisa update dan install,2,2024-12-21 14:40:47
02dc1962-cdea-4f95-aa9c-553aba5ce01f,Haekal Alexander,1,Pesanan saya otomatis dibatalkan sistem. Dana refund belum juga dikembalikan melebihi batas waktu yang telah ditetapkan. Setelah baca baca di sini juga instagram ternyata buuuuanyak yang mengeluhkan permasalahan yang hampir sama..👎👎,1,2024-12-21 14:37:57
65513c0a-0c1c-4b6f-9b51-2dd2e6594d76,Zulfan Nugraha,1,Tolong dong saya pengguna baru pas buat pin nya tidak valid Mulu sudah ku coba berbagai pin tidak valid,1,2024-12-21 14:36:35
619000c0-7ebc-42ec-8129-b16dd0f0c2a2,Maman Ka,2,Sampai saat ini layanan Tokopedia baik. Trims.,5,2024-12-21 14:29:09
0df92a1c-16c0-4cca-b542-f2c3280fc461,tick tock,1,jelek banget. versi terbaru ini ada bug. pesan lama yang sudah di hapus ada lagi dan tidak bisa hapus pesan.,1,2024-12-21 14:09:03
ea713f0a-a725-41b5-9c22-2c12a701a209,Irvan Maulana,1,"Lho kok fitur diskusi dihilangkan? Padahal berguna lho itu fitur, tidak harus nanya berkali-kali ke penjual (yang penjualnya kadang tidak ngerti detail banget)",4,2024-12-21 13:50:25
bddd90c9-c57c-4c19-b8cc-4bd8ccef6c57,Try zeptian29,1,"Tolong untuk kurir rekomendasi, terutama JNE. Lambat minta ampun barang COD harus ambil di gerai,itu kurir makan gaji buta , suruh anter banyak alasan. Padahal jarak cuma 1 km dari gerai, Untuk kurir yang selain JNE baik dan cepat. Tolong blaclist jne dari Tokopedia",3,2024-12-21 13:50:01
c405b0f8-166f-4a97-8b40-a58bc2794c33,Dahlia Rida09,2,bagus,5,2024-12-21 13:44:33
37307f62-be4a-4d93-98ea-7a3ffdc7dd8d,Andri S Arwanda,2,"sangat membantu, tolong semakin memfilterisasi penjual / tokonya agar kami semakin merasa aman dan percaya untuk berbelanja di tokopedia ini. thank you",5,2024-12-21 13:35:53
40fd42be-328a-40d9-a3ac-60f25cce19dc,Muhamad Sahlan,0,Ok,5,2024-12-21 13:27:33
58706c78-9138-4b3d-8c32-d64840d9b5cf,Amirul Mukminin,2,good,5,2024-12-21 13:27:32
e136cf90-9135-4ab1-8485-2d9930873a3b,Hasan Basyori,1,Pesanan pertama ( dibatalkan system) kira2? Kenapa. Kirain lebih baik dari yang lain. Apa karena pkai 2 HP.,1,2024-12-21 13:26:33
c1e6be02-1c13-4ce9-97a3-57d59adca9a4,arrasyid hakim,2,"Cukup membantu dalam pmbelian kebutuhan pokok atau yang lainnya, smoga baik adanya aplikasi ini tuk bnyak orang",4,2024-12-21 13:26:14
b8be8f17-b67e-4f07-aec8-1a6245fc4add,Dwi Sumarsih,2,mantap discon,5,2024-12-21 13:16:07
ead6de85-3a0a-4b88-b364-93b07ceb9107,Aldy Brawl Stars,1,Banyak bug sistemnya kurang optimal untuk tokopedia,3,2024-12-21 13:13:47
41431351-b30e-41b7-875e-75a00f7b5521,ridha gunawan,1,"Utk tokopedia kenapa saat komplain pesanan barang sulit untuk di tukar kembali, Seharusnya di permudah. Di tempat lain sangat mudah tinggal klik di systemnya pesanan dapat di tukar atau dana di kembalikan. Saya alami itu harus buat resi penukaran barang harus saya sendiri yang urus . Ahirnya tidak saya urus itu barang saya pesan tidak terpakai",5,2024-12-21 13:10:46
838e53b5-7b7f-42df-aa21-29331258b57d,Mughni Gustiana,2,MANTAP EMANG APK TERBAIK,5,2024-12-21 13:03:28
d87109f4-782c-40d9-a936-286431da78fa,nadzir achmad,2,"Tempat belanja yang penuh dengan kepuasan pelanggan, semoga terus meningkat pelayanannya, terima kasih",5,2024-12-21 12:47:22
5e63f290-4090-4da8-a2e5-1d3cc33b7961,setian hadi,2,"Alhamdulillah sangat membantu dan pengiriman cepat ditambah lagi diskon dan gratis ongkirnya ,,Tks",5,2024-12-21 12:43:17
60afd1d3-aa89-4a75-ad58-3f0b5be05636,Duve Surya,1,sangat tidak puas belanja disini,1,2024-12-21 12:40:19
6cffb263-bf09-49bc-bbdf-8822ae24fb16,Made in Zain Channel,1,Makin kesini makin kesana,4,2024-12-21 12:39:27
22810efb-f855-4580-9a44-b7da866950a6,David B.C,2,"Aplikasi Jual-Beli paling The Best,Kupon Diskonnya yang banyak ya 🙏😁",5,2024-12-21 12:17:15
7b365b04-7181-48ae-8519-1e150d7fef72,Sandy Saputra,2,Good application,5,2024-12-21 12:10:47
4ec77662-f18d-4505-b186-737d5ef2ebf2,Rahmat Berharap,2,Aman murah eh pokok nya puas banget...........,5,2024-12-21 12:03:23
74e1f98f-8dc3-43ca-b8f7-6c78a315ecc0,Samsung J2 Core,1,"Tolong di perbaiki, kenapa tidak bisa hapus pesan sih, sampai numpuk pesan saya tidak bisa di hapus !!!",1,2024-12-21 12:02:56
23808896-443d-42fb-8b91-33283411237d,Husnatul Silvia—19,1,Tokopedia care nya sangat lambat dan tidak memberikan solusi,1,2024-12-21 11:58:10
7c9fcbd9-b606-4a06-b5e2-673b27a07829,Eka Cahya Ningrum,1,"Pengalaman yang tidak menyenangkan beli barang yang dikirim barang sudah kadarluarsa, di komplain banyakan cingcong Kurir jga ngawur barang di alamat A , pickup nya di alamat Z ya jelas tidak ketemu gmna urusan nya.. kapok pke aplikasi ini dah yang punya toko tidak ada solusi. Haduhhhhhh",1,2024-12-21 11:44:51
69f79e21-a748-4c4c-a03d-e02de0feaf15,Dimas Purwanto,1,"kasih bintang satu, 2 transaksi kurir tidak jelas semua. Cek lagi donk vendor ekspedisinya",1,2024-12-21 11:40:52
9a65aba2-82e1-49c6-ae76-6a2dc6c6ca67,Ananda Putri,1,"pesanan saya dibatalkan otomatis oleh pihak tokopedia. dana refund tidak juga dikembalikan, melebihi batas yang dijanjikan. dan ternyata sudah banyak korbannya dengan berbagai permasalahan nya. gausah beli di sini lagiii guyss, mending beli di toko oren 😒😏",1,2024-12-21 11:39:30
c8e449d7-bd17-45e3-a1de-ee6f9e697a58,Agus khahfi,2,mantap coy,5,2024-12-21 11:29:41
282268ab-1718-4536-94ac-38fb74c5c7f0,RNS FAM,2,bermanfaat,5,2024-12-21 11:25:05
cd5c7465-86be-4425-99c4-ee3dfb747ca3,Infi nix,1,"hati-hati belanja di tokped.. sekarang sistemnya nggak jelas, sudah bayar via qris tapi riwayat pembelian tidak ada, aneh banget, beli nggak refund juga nggak.. mending belanja di e-commerce yang lain deh",1,2024-12-21 11:24:22
9532e297-392f-4512-a9d5-945f2abd2c04,Heri Anto,1,kusus Kalimantan Utara update Tokopedia nya gratis ongkir tidak keluar wakwak,1,2024-12-21 11:18:32
ae7f3f1a-8cfd-43a4-a466-ae9301ca3ebf,Sylvia JeyClover,2,sangat keren,5,2024-12-21 10:49:50
318f0cb4-439c-4e64-8f97-9e69faf675d6,Muhrudi Yanto,1,"Aplikasi paling goblogg, gua saranin jngan beli tokped lebih baik di sebelah saja tidak beres disini!!!!",1,2024-12-21 10:42:40
751581df-d856-4b3b-8102-c92f82a07cef,Waluyo 11,2,bagus baik,5,2024-12-21 10:38:59
5b75d907-0652-422f-9c55-7e4fa3d4fe81,wibi9424,1,"kapan stok minecraft gift java dan bedrock di stok ulang, dan tolong harganya dikondisikan karena mahal dikit tidak jadi beli, stok nya dari dulu habis terus.",5,2024-12-21 10:31:34
a302b0ed-a761-4490-b865-ee09fd3eda5f,Anisa Nzwa,1,"maksa sekali harus update, heran. padahal mau pantau pesanan sudah sampai mana tapi malah gabisa karena harus sekali sekali update",3,2024-12-21 10:09:43
78974c52-b493-4dce-8dee-eeb41d35514a,Safirah Nur amani,1,Penyelesaian masalah jelek sekali,1,2024-12-21 10:01:03
7b562378-7b61-44ee-9dcf-7440041bb70a,Erni Supriati,2,seneng bngett,5,2024-12-21 10:00:37
4c142806-3fa7-4764-a178-245b375a639e,Rico Efriyandi,1,Habis update apk kok tidak bisa cek out min ? Udh 2 hari dcba tidak bisa juga cekout barang Cba pembayaran lewat yang lain jga sama saja,2,2024-12-21 09:58:10
c685c2b4-63e0-4184-b749-7fa7a27b11b3,bie' 08,1,"Untuk apa kasih/ngadain voucher ongkir dan potongan harga barang, kalau ujung ujung nya di batalkan sistem!!!!!!🙌🙌🙌🙌🙌",1,2024-12-21 09:37:01
5bc4eea5-f517-4900-bbbd-7a741fd0a094,Nining Kuraesin,2,Nice,5,2024-12-21 09:36:49
a7ff1bcc-d570-4e11-acb7-4b4a9f036e18,diyaudin sumber,1,Belanja di batalkan sistem mulu. pantas saja pada milih shopee,1,2024-12-21 09:30:52
03e9115e-f037-4df7-90cc-faf1259a703e,Nasrul,2,good,5,2024-12-21 09:29:43
2c731870-242e-44a7-8fa4-ed210b94bed9,Albert Waruwu,1,Toko dan tim ekspedisinya.. Sudah mulai tidak jelas. Pengiriman paket lebih dari 7 hari tidak sampai..!! KECEWA..!,1,2024-12-21 09:20:41
6c8b9069-b861-4991-b901-6eb8c8ed7415,Nuratika Sari,2,belanja ditokopedia hemat ongkir dan bnyak diskon nya,5,2024-12-21 09:06:58
da9ba144-2854-48a8-b973-16a44dc5f103,Lampung say,2,sungguh sangat membantu dan aplikasi ini sangat bagus untuk kita gunakan,5,2024-12-21 09:01:40
0096a025-9f45-4465-9a82-8793874a53b3,Nova Pristiwanti,1,"Ga jelas sekali tiba"" dibatalkan sistem",1,2024-12-21 08:58:50
c736ff3f-c8a5-4976-89f7-b8f56ea6d68a,Hari Yanto,2,sangat membantu,5,2024-12-21 08:46:11
aa67a305-4621-42a5-a28d-ff727fd7ca77,Fathan Syahidna,1,"Terlalu sering memberi notifikasi, status pengiriman sangat lama untuk terupdate nya, waktu itu saya pesan tanggal segini nyampe nya baru 1 minggu kemudian padahal estimasi pengiriman hanya 3 hari saja",4,2024-12-21 08:43:30
d2128b73-ef4d-4beb-b164-bb549685022e,myis satya,1,gabisa checkout.,1,2024-12-21 08:33:52
f2b33e1f-7b61-4524-a757-1fafaab331b4,Yasin Yasinbachtiar,2,good,5,2024-12-21 08:31:03
f255c00a-8135-46aa-9464-bbb35be32f7f,Eni Susanti,2,all good,5,2024-12-21 08:23:08
f21555ab-25c2-4ab2-be4d-4d5f26fe063d,YT SUKASLAMET,2,"Market place Tokopedia emang paling mantap, banyak diskon potongan harga, tidak pelit seperti shopee, malah ada biaya penanganan 2.000 rupiah, ditambah pengiriman lama banget, sumpah buat kesel banget. Tokopedia tolong jangan seperti dia, dia mirip kapitalis.",5,2024-12-21 08:23:06
fc264964-0549-447e-b0cd-1465bf480357,Sandy Kurnia,2,mantull pokonya nuhun,5,2024-12-21 08:20:40
5ad1c4eb-38c6-4ccd-a809-e9ce3a293e57,Ananda Haikel,1,"Kecewa karena dapat kurir yang lama bhkan sampai seminggu lebih paketnya tidak jelas ada dimana, tolong lebih seleksi lagi dalam memilih ekspedisi",1,2024-12-21 08:19:01
43502c30-d77e-4367-a0f7-d74eff5f1866,Siti robiah Adawiah,2,keren sukses terus tokopedia 😍,5,2024-12-21 08:17:54
0346acc3-63c9-429f-b5d3-92ff500cedcf,soleh ppdt,2,"mantap market place dari tokopedia banyak diskon, belanja jadi mudah, nggak seperti shopee pelit diskon, biaya penanganan jadi 2rb, tokopedia jangan seperti seperti shopee ya, model kapitalis dia.",5,2024-12-21 08:14:45
3c9b89a6-8f08-439e-9abd-c18d5cade157,iay apriyana,2,cepat dan hemat,5,2024-12-21 08:08:19
1d001d69-5806-4a25-bcb6-99be3f32c028,Fahri Ega,2,keren,5,2024-12-21 08:03:48
35bc6526-5e2c-474a-a4d0-531290d3c43c,tello gorenk,1,"kurir rekomendasi bebas ongkir lelet,",3,2024-12-21 07:52:16
d06dd2b2-6702-433c-aef5-b6103b8f451e,Nana Sujana,2,Ok sekali,4,2024-12-21 07:32:13
a0c520d9-d275-4226-86b4-427691c36582,Rifki Arifiyanto,2,ok rekomendet,4,2024-12-21 07:22:06
df2051a8-5ef4-496f-9f3c-acf45563e20e,Deverindo Yala Putra,1,"Pengembalian dana klaim asuransi lama bangettt, kecewaa sama tokpedd, pembeli merasa dirugikan",1,2024-12-21 06:58:47
9c27dd09-2621-4bfd-9740-533c8a1e4f05,imas kusnawati22,1,Gaje ah banyak promo yang dibatalkan otomatis,3,2024-12-21 06:55:39
78b11262-1e0d-452b-a7da-c505fc09792a,AR Elektronik,1,"Kapok aku belanja disini, pengiriman rekomandasi dari topet seharusnya lebih baik,tapi kenyataanya saling oper sana sini ahirnya barang hilang entah kemana",1,2024-12-21 06:44:36
9c0429a3-f43d-4897-ba16-d5e5756f8cdb,GAMER Idiot!,1,"Tiktok pay later tidak bisa di pakai , klik icon tidak bisa",4,2024-12-21 06:23:27
8c3ba97a-bc8e-4283-a2b7-30622252ad35,Said Sultan,1,"mencari chat sebelumnya sekarang tidak bisa diweb maupun hp, tolong dkembalikan sperti dulu kembalikan lah hdehhh",1,2024-12-21 06:14:25
bf0dd456-96a2-46c2-a2bc-8ecc24a5d324,AKUN PRAKTIK TIK KELAS 11,1,Penananganan lambat.. barang saya ada yang tertahan di kurir.. tapi untuk bisa komplain menunggu estimasi selesai.. belum lagi pemrosesan dari komplain 5 hari.. paket saya sudah mangkrak di tempat transit kurir yang sama sejak hari pertama.. kenapa tidak bisa langsung ditindak lanjuti,1,2024-12-21 06:11:17
b03e9b06-e18a-4cec-9278-2d78a5a8ea8c,noor kosasih,1,"Beberapa kali belanja suka di batalkan sistem,,bikin kesel,sdh tunggu lma ternyata gagal..",4,2024-12-21 06:07:16
019a4a06-0e8d-4042-80d4-bd44068d8b95,Dong Dong,2,suka bayak promonya ☺️☺️☺️,4,2024-12-21 05:57:00
c4ee8a2a-9d77-444e-bd85-406e75af63e1,Didin Aminudin,1,tidak gratis ongkir tidak mau belanja mehong di ongkir 😭😭😭,1,2024-12-21 05:39:21
64a6c90f-da3b-4afe-9dfd-2fdf2814a46f,Fitria Ningsih,2,Semoga sllu puas belanja apa pun di aplikasi toko pedia,5,2024-12-21 05:30:07
6f015752-1477-4cb2-a829-263806272db4,Khoiru Mardhiyah,2,mantab bisa belanja murah terus,5,2024-12-21 05:26:01
823d6932-0738-49e7-971c-d3c31d527fdc,IFZY CHANNEL,2,Bagus,5,2024-12-21 05:05:14
6433ed7d-3c72-4680-a723-0a01c123ab6e,Devi Melinda,1,"tidak lagi lagi deh pakai tokopedia. sangat sangat dipersulit mau return barang padahal ada buktinya. di buat mutermuter terus tidak jelas kelanjutannya gimana. trs ini barang yang rusak bener2 tidak bisa di pakai harus diapakan? toh sudah tidak berguna, bener bener sangat merugikan dan tidak bertanggung jawab!!",1,2024-12-21 03:28:00
b3f3c2eb-1ff9-45cf-a08b-6d74f61b56e0,gowes asik,1,respon cs nya lelet,1,2024-12-21 03:21:25
6cc60401-d12d-488c-92a9-fd73cd926941,Kepiting Handsome,2,sangat puas belanja Online disini saya berikan full bintang semoga ada voucer belanja free dan semoga selalu diberikan potongan harga belanja menjadi murah biar selalu belanja di Tokopedia 👍🏻🤓,5,2024-12-21 03:00:37
b4bb20bd-9366-4579-a032-0ab389ed390e,Ukat Sukatma,2,Sangat bagus,5,2024-12-21 02:36:00
90f799bf-ef9a-422e-b02c-65894d80fd67,Novie Widie,2,fast,5,2024-12-21 02:32:21
c1818dae-cb57-4c6c-91bd-6965d2f43827,Vicky Six,2,Mending lah tokoed dari pada toko oyen ngeri biyaya penanganan dan admin nya . Penjual kena pembeli juga kena 🤣🤣,5,2024-12-21 02:02:21
0ae676e7-6fd2-4a9b-93bb-495d750d16c6,agus prasetyo,1,"Estimasi tibanya nanggung kalau cuma 1mgg min, buat yang lama sekalian 1 bulan begitu biar mantapp, 3 hari saja beresiko dijalan, apalagi 1 minggu,,, mending 1 bulan jadi biar tidak harap harap cemas tunggu kedatanganya",1,2024-12-21 01:41:19
9d651d88-479f-4b22-9771-4656d2f52fd7,Gigon Gon,2,mantap 👌,5,2024-12-21 00:50:35
45aa74d4-4975-4cf7-b987-e94ae004a60e,Heris Chanel,1,"Ngerubah alamat toko susahnya setengah mati dan tidak bisa2,tuh toko orange semua gampang bgt.",1,2024-12-21 00:48:44
ec4b54e9-6441-4190-8338-01e7c8c05a65,Irfanvio Januarta,2,bagus sekali,5,2024-12-21 00:30:14
a8594548-19dc-437d-b156-0141cd7ac827,Cet Cak,1,"Sudah tidak menarik ini aplikasi tidak ada voucher diskon sama sekali, kalaupun ada kecil 10% tapi ada minimal nila belanja yang tidak masuk akal sangat tinggi. Dan satu lagi war voucher di event tertentu tidak bisa di klaim intinya war voucher cuma tipu tipu. Mulai sekarang saya putuskan tidak lagi belanja di aplikasi ini",1,2024-12-21 00:21:57
ca1a4c6f-7035-4da0-83eb-d0c7c92df6e8,Fitri Nugraheni,1,"ADUH KECEWA BANGET SAMA SELLER DI TOKPED...BARANG UDAH DI BAYAR TAPI GA DI KIRIM. DAN HARUS NUNGGU KONFIRMASI PENJUAL KURANG LEBIH 3HARI,HARUSNYA PRIORITAS KARNA DAH DI BAYAR. SELLER UDAH DI CHAT TP TIDAK MERESPON JUGA,SAYANG BANGET GA ADA FITUR BUAT NGLAPORIN SELLER MODEL BEGITU. BUANG² WAKTU,SORY GUE UNINSTAL,SELLER NYA GA BISA DI PERCAYA. GUE BELANJA DI 2 TOKO YANG BEDA,UDAH BAYAR SEMUA DAN DI BATALIN SEMUA.",2,2024-12-21 00:08:19
